100.0,85.67451571743418,85.73251362950933,82.77462011367591,35.332328036190695,57.01194756988749,53.11448787843638,87.22885976104861,90.11715578239183,83.49379422340796,76.33685187333256,88.22642384874145,82.46143138847002,77.53160886208097,66.24521517225381,90.61593782623825,91.5439044194409,91.67149982600627,90.77833198004872,69.92228279781928,66.47720682055446,83.93457835517921,83.28500173993736,72.48579051154158,
85.67451571743418,100.0,85.8601090360747,82.73982136643082,34.27676603642269,54.077253218884124,54.23964737269459,88.37721842013687,91.03352279317944,83.06460967405174,75.76847233499593,88.09882844217609,82.89061593782624,77.89119591694698,65.97842477670804,91.69469899083633,92.25147894675791,92.75026099060433,91.67149982600627,70.1426748637049,66.92959053474074,86.312492750261,84.50295789351583,73.1933650388586,
85.73251362950933,85.8601090360747,100.0,82.24103932258438,36.44588794803387,54.970421064841666,52.3489154390442,85.8601090360747,88.74840505741794,82.03224683911378,75.26969029114952,87.22885976104861,80.18791323512353,77.1604222247999,64.71407029346943,89.29358543092448,90.05915787031667,90.39554576035262,89.20078877160422,68.64632873216564,65.08525693075049,83.79538336619882,83.93457835517921,70.97784479758728,
82.77462011367591,82.73982136643082,82.24103932258438,100.0,36.6662800139195,56.11877972392993,54.17004987820439,84.29416541004524,86.76487646444728,81.99744809186869,74.86370490662337,85.59331864052893,82.28743765224452,76.0352627305417,65.35204732629626,87.47245099176429,88.19162510149636,88.3888180025519,87.28685767312376,68.03155086416889,63.008931678459575,81.4406681359471,80.88388818002552,70.33986776476047,
35.332328036190695,34.27676603642269,36.44588794803387,36.6662800139195,100.0,47.14070293469435,45.609558055909986,32.83841781695859,31.24927502609906,36.13269922282798,34.03317480570699,31.771256234775546,37.67544368402738,31.376870432664422,42.66326412249159,31.516065421644825,30.889687971233037,30.599698410857208,30.889687971233037,37.594246607122145,41.248115067857555,34.462359355063214,31.58566291613502,36.14429880524301,
57.01194756988749,54.077253218884124,54.970421064841666,56.11877972392993,47.14070293469435,100.0,56.43196844913583,56.74515717434172,56.663960097436494,53.775664076093264,53.926458647488694,55.283609790047564,53.044890383946175,53.24208328500174,57.45273170165874,56.44356803155086,56.049182229439744,56.1071801415149,55.793991416309005,53.4740749333024,49.93620229671732,52.522909175269696,51.989328384178165,52.41851293353439,
53.11448787843638,54.23964737269459,52.3489154390442,54.17004987820439,45.609558055909986,56.43196844913583,100.0,57.16274214128292,56.59436260294629,53.82206240575339,53.99605614197889,55.51560143834821,52.673703746665126,55.16761396589723,59.49425820670455,56.327572207400536,55.97958473494954,56.29277346015543,55.51560143834821,50.27259018675328,49.37942234079573,53.01009163670108,54.378842361674984,52.65050458183506,
87.22885976104861,88.37721842013687,85.8601090360747,84.29416541004524,32.83841781695859,56.74515717434172,57.16274214128292,100.0,93.1910451223756,85.26853033290801,78.8075629277346,90.39554576035262,84.44495998144068,80.16471407029347,68.8783203804663,93.66662800139196,94.3162046166338,94.93098248463056,93.71302633105209,69.26110660016239,64.91126319452499,85.84850945365967,85.40772532188842,73.23976336851872,
90.11715578239183,91.03352279317944,88.74840505741794,86.76487646444728,31.24927502609906,56.663960097436494,56.59436260294629,93.1910451223756,100.0,87.64644472798979,81.06948149866605,93.2606426168658,86.93887020067278,82.03224683911378,69.58589490778331,96.67091984688551,97.39009395661756,97.98167265978425,96.71731817654565,70.80385106136178,66.82519429300545,88.8064029694931,88.34241967289178,75.73367358775084,
83.49379422340796,83.06460967405174,82.03224683911378,81.99744809186869,36.13269922282798,53.775664076093264,53.82206240575339,85.26853033290801,87.64644472798979,100.0,81.08108108108108,88.65560839809767,83.09940842129684,79.90952325716275,64.60967405173413,88.07562927734601,89.07319336503886,89.29358543092448,88.37721842013687,65.5028418976917,62.684143370838655,82.25263890499942,81.27827398213664,70.47906275374086,
76.33685187333256,75.76847233499593,75.26969029114952,74.86370490662337,34.03317480570699,53.926458647488694,53.99605614197889,78.8075629277346,81.06948149866605,81.08108108108108,100.0,83.16900591578703,80.25751072961373,85.11773576151258,60.770212272358194,80.73309360863009,81.8234543556432,81.81185477322816,81.10428024591114,62.52174921702819,58.07910915207053,74.65491242315277,75.55967985152535,62.97413293121448,
88.22642384874145,88.09882844217609,87.22885976104861,85.59331864052893,31.771256234775546,55.283609790047564,55.51560143834821,90.39554576035262,93.2606426168658,88.65560839809767,83.16900591578703,100.0,86.46328732165642,84.36376290453543,66.79039554576035,93.66662800139196,94.5945945945946,95.11657580327109,94.01461547384294,68.93631829254147,66.2800139194989,86.1037002667904,86.96206936550284,73.75014499478019,
82.46143138847002,82.89061593782624,80.18791323512353,82.28743765224452,37.67544368402738,53.044890383946175,52.673703746665126,84.44495998144068,86.93887020067278,83.09940842129684,80.25751072961373,86.46328732165642,100.0,78.64516877392414,62.904535436724274,87.46085140934926,88.64400881568264,88.60921006843753,87.94803387078065,66.60480222711982,62.904535436724274,82.93701426748638,80.47790279549936,71.8594130611298,
77.53160886208097,77.89119591694698,77.1604222247999,76.0352627305417,31.376870432664422,53.24208328500174,55.16761396589723,80.16471407029347,82.03224683911378,79.90952325716275,85.11773576151258,84.36376290453543,78.64516877392414,100.0,61.10660016239415,82.09024475118896,82.78621969609094,83.16900591578703,82.53102888296021,64.41248115067857,59.714650272590184,76.80083516993388,77.72880176313652,65.60723813942698,
66.24521517225381,65.97842477670804,64.71407029346943,65.35204732629626,42.66326412249159,57.45273170165874,59.49425820670455,68.8783203804663,69.58589490778331,64.60967405173413,60.770212272358194,66.79039554576035,62.904535436724274,61.10660016239415,100.0,69.75988864400881,69.6438928198585,69.86428488574411,68.97111703978656,57.5107296137339,53.462475350887374,64.60967405173413,63.449715810230835,59.21586822874376,
90.61593782623825,91.69469899083633,89.29358543092448,87.47245099176429,31.516065421644825,56.44356803155086,56.327572207400536,93.66662800139196,96.67091984688551,88.07562927734601,80.73309360863009,93.66662800139196,87.46085140934926,82.09024475118896,69.75988864400881,100.0,98.05127015427445,98.5268530332908,97.30889687971232,71.11703978656769,67.50956965549241,89.49077833198005,89.00359587054865,76.60364226887833,
91.5439044194409,92.25147894675791,90.05915787031667,88.19162510149636,30.889687971233037,56.049182229439744,55.97958473494954,94.3162046166338,97.39009395661756,89.07319336503886,81.8234543556432,94.5945945945946,88.64400881568264,82.78621969609094,69.6438928198585,98.05127015427445,100.0,99.33882380234311,98.09766848393457,71.37223059969841,68.18234543556432,90.25635077137223,89.97796079341144,77.27641804895023,
91.67149982600627,92.75026099060433,90.39554576035262,88.3888180025519,30.599698410857208,56.1071801415149,56.29277346015543,94.93098248463056,97.98167265978425,89.29358543092448,81.81185477322816,95.11657580327109,88.60921006843753,83.16900591578703,69.86428488574411,98.5268530332908,99.33882380234311,100.0,98.68924718710126,71.77821598422457,68.19394501797935,90.68553532072845,90.15195452963694,77.24161930170513,
90.77833198004872,91.67149982600627,89.20078877160422,87.28685767312376,30.889687971233037,55.793991416309005,55.51560143834821,93.71302633105209,96.71731817654565,88.37721842013687,81.10428024591114,94.01461547384294,87.94803387078065,82.53102888296021,68.97111703978656,97.30889687971232,98.09766848393457,98.68924718710126,100.0,70.9082473030971,68.39113791903492,89.76916830994084,89.119591694699,76.62684143370838,
