0.0046,22
0.0047,494
0.0048,792
0.0049,1039
0.005,1472
0.0051,2066
0.0052,2878
0.0053,3653
0.0054,3735
0.0055,3294
0.0056,3052
0.0057,3483
0.0058,3323
0.0059,3262
0.006,2903
0.0061,2537
0.0062,2349
0.0063,1940
0.0064,1902
0.0065,1710
0.0066,1408
0.0067,1222
0.0068,1063
0.0069,989
0.007,859
0.0071,808
0.0072,718
0.0073,550
0.0074,496
0.0075,408
0.0076,331
0.0077,284
0.0078,259
0.0079,251
0.008,216
0.0081,131
0.0082,141
0.0083,134
0.0084,113
0.0085,103
0.0086,85
0.0087,85
0.0088,78
0.0089,54
0.009,61
0.0091,57
0.0092,44
0.0093,53
0.0094,37
0.0095,48
0.0096,33
0.0097,34
0.0098,45
0.0099,32
0.01,101
0.0101,18
0.0102,28
0.0103,23
0.0104,22
0.0105,12
0.0106,17
0.0107,22
0.0108,23
0.0109,17
0.011,12
0.0111,19
0.0112,20
0.0113,16
0.0114,24
0.0115,17
0.0116,31
0.0117,12
0.0118,15
0.0119,15
0.012,11
0.0121,14
0.0122,8
0.0123,8
0.0124,13
0.0125,10
0.0126,6
0.0127,10
0.0128,11
0.0129,7
0.013,14
0.0131,6
0.0132,5
0.0133,10
0.0134,3
0.0135,4
0.0136,5
0.0137,2
0.0138,5
0.0139,1
0.014,4
0.0141,2
0.0142,1
0.0143,3
0.0144,1
0.0146,1
0.0147,2
0.0149,2
0.015,10
0.0151,1
0.0152,1
0.0153,1
0.0155,1
0.0157,3
0.0158,2
0.016,8
0.0162,3
0.0163,1
0.0166,1
0.0174,1
0.0176,1
0.0178,1
0.0179,1
0.0194,1
0.0213,1
0.0227,1
0.0266,5
0.028,6
0.0283,2
0.0294,2
0.0666,1
